p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,label
0.4973894,0.82299113,-8.030914e-07,0.59835136,0.76514137,-0.04904408,0.66142076,0.6557696,-0.06254732,0.6821056,0.55099314,-0.074489295,0.7087745,0.4730742,-0.081412286,0.6069605,0.58342123,-0.011080937,0.5910886,0.52344114,-0.073093995,0.5739369,0.59302914,-0.10778789,0.5702059,0.65916866,-0.11690307,0.53912514,0.58780015,-0.0021614642,0.52208424,0.5402207,-0.07848654,0.5157754,0.6371879,-0.0993126,0.5237589,0.7146558,-0.09113708,0.47686225,0.59926844,-0.005355925,0.45963585,0.565611,-0.080828466,0.47088492,0.66252476,-0.07841868,0.4922069,0.73231566,-0.051556997,0.41769496,0.61513513,-0.01195427,0.40983242,0.5770967,-0.05965224,0.42237225,0.6422733,-0.05524719,0.44176662,0.68957716,-0.035504416,0
0.5207031,0.82970786,-3.5361555e-07,0.6229143,0.7740244,-0.036724646,0.67963135,0.64584136,-0.041677132,0.68625385,0.54282427,-0.045461826,0.7061283,0.46401936,-0.04224781,0.6064067,0.5707719,-0.010884861,0.6502587,0.5283873,-0.058084976,0.6390246,0.6098282,-0.07274436,0.6176252,0.67301786,-0.070191234,0.5462667,0.5742098,-0.008528089,0.5897002,0.5379878,-0.07024341,0.58645475,0.64385295,-0.0810184,0.5750455,0.71742064,-0.06922206,0.4843461,0.5900107,-0.014994508,0.52367926,0.56076026,-0.08373308,0.53406644,0.6728273,-0.07354916,0.5320718,0.7466986,-0.043818902,0.41692555,0.6135895,-0.023004398,0.4583593,0.5778196,-0.07162956,0.47946835,0.65086627,-0.06322544,0.4864047,0.70250726,-0.04146303,0
0.5044921,0.84342134,-7.285562e-07,0.6133688,0.77511364,-0.043511603,0.6826626,0.6471321,-0.05009059,0.701499,0.53519565,-0.05628091,0.72649753,0.4524849,-0.057243574,0.614447,0.5679594,0.0018899486,0.61293596,0.50416946,-0.05615482,0.59532213,0.58174664,-0.087520696,0.5870601,0.65199465,-0.09369576,0.5444854,0.5750408,0.008684092,0.5380228,0.5176933,-0.06341802,0.5328558,0.6249903,-0.08425381,0.53710914,0.70663583,-0.07522722,0.47787136,0.5905625,0.003811276,0.46402854,0.5486729,-0.07056157,0.47756073,0.65857166,-0.06678551,0.49386978,0.7351443,-0.037920203,0.40964714,0.61037785,-0.0036441686,0.4041872,0.55863214,-0.049611226,0.41986352,0.6266171,-0.04067096,0.43639275,0.67660636,-0.017055843,0
0.5367767,0.7628469,-4.2235118e-07,0.6169385,0.73286426,-0.02491834,0.6555238,0.6319181,-0.023565784,0.65330637,0.5485642,-0.024734756,0.6596057,0.4854874,-0.020585436,0.6026228,0.56853354,0.013924525,0.64620525,0.5204057,-0.027514987,0.6437952,0.58813345,-0.044345222,0.62801355,0.6428233,-0.043830678,0.5575644,0.5668191,0.014134831,0.6097088,0.529906,-0.03550177,0.6034585,0.61877435,-0.04412557,0.58383614,0.67728686,-0.03230941,0.5074518,0.5736525,0.00486162,0.5636787,0.54254115,-0.05408045,0.56279355,0.63903177,-0.046332255,0.5454129,0.6994198,-0.019626204,0.4484041,0.5879572,-0.0054207747,0.50480115,0.55474085,-0.046726856,0.5171988,0.6167359,-0.03964003,0.5096111,0.6589557,-0.02013603,0
0.48474103,0.8281827,-1.3231796e-06,0.3751877,0.7717627,-0.02235766,0.31892273,0.6491026,-0.025837561,0.31024426,0.54794496,-0.033800296,0.2844293,0.4718455,-0.037219655,0.3949436,0.5635655,0.017006021,0.3553909,0.5236062,-0.0328535,0.36495697,0.6012419,-0.06390685,0.378635,0.6612157,-0.07496947,0.45975882,0.5668108,0.009700707,0.4139611,0.5407876,-0.04725495,0.4186235,0.6418726,-0.06668004,0.43136778,0.7088602,-0.064140595,0.52107835,0.58165145,-0.0068697133,0.4772858,0.5625456,-0.06599592,0.46905914,0.66631675,-0.05791775,0.47373885,0.7332476,-0.033620123,0.583264,0.6044283,-0.025266135,0.5409535,0.57639176,-0.06079444,0.5209332,0.64739245,-0.047217637,0.51915944,0.6948879,-0.024928438,0
0.5287707,0.80751336,-5.85895e-07,0.627374,0.7478324,-0.021141043,0.6782711,0.6325841,-0.019767467,0.6861974,0.5437921,-0.022503274,0.70378625,0.4757738,-0.020346442,0.61266375,0.56895596,0.014988588,0.64533085,0.51789844,-0.027714457,0.63937265,0.5920517,-0.04655126,0.62239885,0.6509414,-0.047144387,0.5583576,0.5750113,0.011738446,0.5967127,0.5256035,-0.040270824,0.5923593,0.62285405,-0.050075307,0.57882994,0.6908488,-0.039130244,0.5007495,0.586345,-0.0005820137,0.5423504,0.54475564,-0.05882466,0.54742974,0.64667153,-0.04919225,0.54016894,0.71366936,-0.021739757,0.43664455,0.603653,-0.013878426,0.48408848,0.55776477,-0.049932525,0.5003901,0.6233175,-0.037196245,0.4992424,0.6694909,-0.015072779,0
0.4874007,0.78056645,-1.1531308e-06,0.4070388,0.745321,-0.030552492,0.35052013,0.6356075,-0.037878495,0.33340034,0.5462192,-0.044102553,0.30750406,0.48162165,-0.04450305,0.39593622,0.5603355,-0.015204516,0.37501335,0.52544594,-0.061308593,0.3934848,0.5989156,-0.083027944,0.4070528,0.65677595,-0.08838114,0.45481345,0.55610687,-0.016034648,0.42839792,0.5323579,-0.06849802,0.43864158,0.625929,-0.079457864,0.4477172,0.68538284,-0.073119394,0.511267,0.56665564,-0.024507191,0.4878643,0.5482643,-0.07944637,0.48639494,0.64402634,-0.068990536,0.4878122,0.7021684,-0.045626048,0.56815904,0.584901,-0.03479708,0.5482992,0.56192815,-0.06925383,0.53425854,0.62839943,-0.05812632,0.52536875,0.6695918,-0.03973205,0
0.52015465,0.7614696,-2.8893632e-07,0.6073361,0.71709,-0.01982891,0.6543198,0.6179495,-0.017457722,0.6635006,0.5392821,-0.018307975,0.6792152,0.47891212,-0.015246476,0.5909075,0.5604974,0.017122887,0.62476385,0.51402324,-0.023947502,0.6243576,0.5730009,-0.043671224,0.6131343,0.6295296,-0.044909492,0.54619205,0.5622469,0.014751397,0.58333385,0.518379,-0.036820665,0.5809128,0.60282004,-0.050915044,0.56991565,0.66652054,-0.042648546,0.49650198,0.5707983,0.0039902097,0.53516406,0.5356908,-0.054416317,0.5385657,0.6273287,-0.049885083,0.5287616,0.68845063,-0.02535562,0.43760353,0.58357126,-0.0073051574,0.47739938,0.5432644,-0.04493944,0.49182057,0.6003882,-0.035805795,0.49131995,0.6433952,-0.015519463,0
0.52136433,0.84166723,-4.97132e-07,0.4447467,0.79307264,-0.089332215,0.401183,0.67735195,-0.11269327,0.39101234,0.56577283,-0.12577575,0.3771224,0.4788587,-0.12946738,0.41472456,0.5983,-5.1506624e-05,0.46082398,0.53431994,-0.055516053,0.4743201,0.6026526,-0.08754388,0.466232,0.6577665,-0.095684454,0.48122528,0.5935067,0.03288579,0.5271751,0.52721965,-0.03329022,0.52622783,0.64483285,-0.05245415,0.5129655,0.7058611,-0.040216263,0.53764105,0.60260934,0.048930407,0.58327633,0.54940844,-0.02629975,0.5668642,0.66343623,-0.026336,0.5506329,0.72447205,0.0026621784,0.5897626,0.61756223,0.05900941,0.62651145,0.5797446,0.0113690365,0.60950613,0.6543982,0.015589823,0.5893254,0.69666135,0.037670128,0
0.49283668,0.8047541,-1.1304929e-06,0.39156953,0.752054,-0.021503974,0.33647716,0.6400742,-0.025375953,0.323807,0.54585606,-0.03388143,0.29769292,0.47784662,-0.037702188,0.39510366,0.5754359,0.012356501,0.37432408,0.52440006,-0.03880801,0.38698044,0.59596545,-0.069306545,0.39952463,0.6512314,-0.07894252,0.4566401,0.57820296,0.0054845987,0.43355826,0.53329587,-0.0505187,0.43933162,0.62484765,-0.06662791,0.44879684,0.6867671,-0.061351202,0.5156385,0.5890037,-0.010565846,0.49042544,0.5498494,-0.06659875,0.48517388,0.64583063,-0.0574429,0.48889592,0.7106135,-0.03208514,0.57770056,0.6053915,-0.028454639,0.5518606,0.5655066,-0.059617795,0.53411686,0.6239046,-0.04626395,0.5281616,0.6682595,-0.024841823,0
0.5153278,0.79580355,-5.9354153e-07,0.6018187,0.7383922,-0.019871015,0.6492648,0.63164866,-0.02237731,0.65681875,0.5464139,-0.028554436,0.66583014,0.47537705,-0.029786713,0.57866824,0.55985594,0.008211768,0.63000387,0.5217748,-0.034020122,0.62759227,0.58909553,-0.0537948,0.61221325,0.65034115,-0.055714164,0.53067195,0.5616522,0.004502095,0.5891894,0.5412342,-0.044914003,0.58122206,0.6322537,-0.053577445,0.5636092,0.6974607,-0.043105103,0.47994283,0.57286024,-0.0074208984,0.5374092,0.5592514,-0.060208365,0.53810966,0.6515382,-0.050025664,0.5278506,0.7125959,-0.02431183,0.42284772,0.59224296,-0.02065444,0.4822716,0.56809276,-0.053592734,0.49628285,0.62950975,-0.041177504,0.49049288,0.67231196,-0.019373387,0
0.5196293,0.8016335,-8.695358e-07,0.43880323,0.7558799,-0.05110139,0.3905415,0.6417245,-0.06346505,0.37764108,0.545846,-0.07085262,0.35586149,0.476623,-0.07033022,0.4365708,0.569527,-0.01607946,0.46948552,0.5222685,-0.055281382,0.48617923,0.59756666,-0.07422089,0.4896367,0.66027594,-0.077956475,0.49884582,0.5732119,-0.0010489887,0.53253984,0.5348609,-0.053948447,0.53470725,0.62979877,-0.06885442,0.5275389,0.6981719,-0.06297893,0.5470625,0.5884721,0.0057657654,0.57981855,0.56262815,-0.050124276,0.5677213,0.6492927,-0.0479716,0.55171496,0.7122656,-0.027808307,0.5872374,0.6071063,0.009809787,0.6184489,0.57813776,-0.02596956,0.6043382,0.6354976,-0.020583771,0.5858726,0.67769074,-0.004437644,0
0.4988426,0.83091354,-5.4084325e-07,0.60349333,0.7667197,-0.029395549,0.6611782,0.6405759,-0.03124666,0.6773293,0.5428547,-0.03594222,0.7006868,0.4686403,-0.03628327,0.59335774,0.57999426,0.0061925496,0.6245223,0.52239853,-0.04875767,0.61359394,0.59556323,-0.078661785,0.59609455,0.65917546,-0.08512989,0.5298026,0.5847319,0.00514095,0.5553841,0.52868646,-0.06057546,0.55298245,0.6293108,-0.0784966,0.54746735,0.7070267,-0.07035157,0.4656102,0.598073,-0.0060666897,0.49055803,0.554342,-0.07505807,0.50054187,0.6601852,-0.06801994,0.50105494,0.7337925,-0.039488554,0.39709884,0.61675054,-0.018969893,0.4259951,0.56792766,-0.06350898,0.44508415,0.6387533,-0.052767906,0.45145535,0.6915091,-0.029566582,0
0.5019837,0.84920585,-1.0556023e-06,0.3970324,0.7954996,-0.045436542,0.3305674,0.66464186,-0.055948265,0.31062543,0.55322427,-0.06562438,0.28171802,0.47061387,-0.06768653,0.38985446,0.58740175,-0.006299726,0.40676403,0.5220583,-0.0607225,0.42530861,0.60770935,-0.09060156,0.4309374,0.6798584,-0.09885807,0.46322843,0.5901402,0.0001608738,0.4793051,0.54162055,-0.06808466,0.48789108,0.65150696,-0.08965667,0.48645183,0.7288196,-0.08479203,0.52449846,0.6045399,-0.0033429863,0.54397213,0.56972814,-0.0732813,0.5351155,0.67704076,-0.06944763,0.5190651,0.75228393,-0.043826576,0.5763719,0.6236376,-0.0092603825,0.59838414,0.58173114,-0.051098607,0.5845291,0.6530469,-0.04086117,0.5630288,0.70593584,-0.018954633,0
0.49348918,0.8453637,-1.3942735e-06,0.37758023,0.7696035,-0.00023223933,0.31999558,0.65844125,0.0010004146,0.31361574,0.56074953,-0.011139073,0.30309117,0.48066068,-0.019988842,0.39386392,0.5733999,0.052547514,0.34672162,0.5109282,-0.002976286,0.34910905,0.58697534,-0.040080026,0.36458173,0.65612286,-0.0520457,0.45489484,0.57843286,0.031813875,0.40477246,0.52847683,-0.030534554,0.4090562,0.63049805,-0.054997075,0.4243084,0.70312726,-0.05249951,0.5167519,0.5902917,0.0012720703,0.46549943,0.5489631,-0.060264055,0.4630772,0.6565451,-0.05348146,0.47488928,0.72841036,-0.026847443,0.58282506,0.6093353,-0.029793672,0.52884126,0.5571145,-0.06267636,0.51385987,0.6257438,-0.045636356,0.5203414,0.6786028,-0.019300569,0
0.49954844,0.7605164,-7.722196e-07,0.41795927,0.7272663,-0.02852668,0.36322844,0.6253477,-0.031386692,0.3522039,0.5404648,-0.033904575,0.33354145,0.47894925,-0.031146856,0.41330603,0.56645143,-0.0028534816,0.40157282,0.51931256,-0.043732483,0.41042346,0.58142966,-0.06313057,0.41754985,0.6342485,-0.067320965,0.4698579,0.56254894,-0.0022885865,0.45059863,0.5244502,-0.052366525,0.4543515,0.6089491,-0.06319509,0.46416193,0.66557306,-0.055075504,0.5234944,0.5721192,-0.009469113,0.50352657,0.5430552,-0.06272177,0.49793467,0.629932,-0.052920263,0.5021908,0.68821657,-0.02804952,0.578621,0.5888767,-0.018242171,0.5604269,0.5545862,-0.05296411,0.54517794,0.6095889,-0.0425487,0.53970355,0.64817864,-0.02312257,0
0.51101995,0.8193426,-5.881866e-07,0.60778993,0.7609584,-0.03722035,0.66860986,0.6467707,-0.04530224,0.6885259,0.54873085,-0.053299893,0.7047372,0.46987262,-0.056919523,0.61169904,0.5725256,-0.0017650556,0.62637603,0.5310289,-0.056164034,0.6143209,0.6026984,-0.08831363,0.6004763,0.6659651,-0.09741609,0.5490498,0.5763692,0.0018062048,0.5601813,0.53601706,-0.060964305,0.55727375,0.62894464,-0.0788026,0.5545054,0.7023727,-0.07218256,0.4846429,0.59048724,-0.0048541357,0.4937512,0.55896366,-0.0696567,0.50574976,0.65716237,-0.061910976,0.5120821,0.7264532,-0.034857284,0.41739357,0.6117253,-0.014045146,0.43513113,0.5737132,-0.05765399,0.45560327,0.6419535,-0.046978716,0.4665578,0.6893504,-0.023790488,0
0.5124496,0.82743716,-9.589481e-07,0.40697148,0.76923364,-0.038864348,0.34210855,0.64545137,-0.0483552,0.3194818,0.5406531,-0.059698444,0.2946539,0.4617837,-0.064384215,0.39832366,0.57258147,0.005340187,0.4040867,0.5076657,-0.053553477,0.41629913,0.58907366,-0.087583,0.4223393,0.65257627,-0.09872018,0.47018132,0.5766871,0.0058112037,0.47195253,0.5201115,-0.06269403,0.47486934,0.6266173,-0.08191898,0.4784779,0.6935083,-0.07522655,0.5360202,0.5902635,-0.0049574664,0.53527176,0.5421625,-0.07303269,0.5253411,0.6487064,-0.062213913,0.5194676,0.71536416,-0.032064967,0.5982554,0.60925084,-0.018458014,0.5968189,0.5575628,-0.055772413,0.5808183,0.6239946,-0.039747614,0.57010335,0.66807204,-0.0143189095,0
0.5083784,0.7464665,-2.0548758e-07,0.5852928,0.7169704,-0.037050206,0.63877434,0.6199444,-0.043776143,0.65228045,0.5391779,-0.048326753,0.66555303,0.47739372,-0.04809177,0.5765774,0.5603348,-0.016633157,0.60254663,0.5165491,-0.06396618,0.5947798,0.5792261,-0.08458009,0.5799546,0.62934077,-0.086323656,0.5254376,0.56051946,-0.011568242,0.55061984,0.5234995,-0.067942366,0.54626167,0.6117732,-0.07972324,0.5367003,0.6689681,-0.070124276,0.47366637,0.5694827,-0.0148672005,0.49574935,0.5430154,-0.07449905,0.5021317,0.63309866,-0.067561544,0.4995058,0.68861645,-0.042454597,0.4197923,0.58341235,-0.019819293,0.4393443,0.55061257,-0.05836656,0.4569265,0.6051447,-0.050389677,0.46471152,0.64406264,-0.031134237,0
0.4747519,0.80641085,-1.3874478e-06,0.37674487,0.7482124,-0.00017791413,0.32836902,0.64044684,0.0043367865,0.32792416,0.547607,-0.001868727,0.31031477,0.4767516,-0.004900455,0.39674723,0.56484306,0.043239653,0.3497419,0.5135999,-0.0030235578,0.34884942,0.5841292,-0.031568382,0.36137494,0.64240235,-0.039963286,0.4504317,0.56908387,0.026369192,0.3940476,0.53246015,-0.025456063,0.3999045,0.6318775,-0.041693926,0.41863534,0.6921684,-0.03659619,0.5060525,0.57897323,0.00089270214,0.4463714,0.54606456,-0.052795224,0.44581142,0.64963293,-0.042703737,0.462444,0.71171564,-0.016921856,0.56686074,0.5946732,-0.02497411,0.50880706,0.55318826,-0.05478269,0.4942367,0.6162533,-0.039954603,0.5035403,0.6581749,-0.017279582,0
0.48724675,0.8399308,-1.064609e-06,0.37784925,0.7774447,-0.037674796,0.31227523,0.6456368,-0.04515725,0.2900006,0.5392016,-0.053112812,0.26649392,0.460823,-0.053224668,0.3656708,0.56443,0.0021639615,0.38121277,0.5014627,-0.051085785,0.40044177,0.58765805,-0.080965064,0.4062163,0.66118854,-0.09086984,0.44560045,0.56654525,0.002129531,0.45728305,0.51408696,-0.06616639,0.4660727,0.62718266,-0.08742797,0.46752238,0.70363307,-0.082471944,0.5149723,0.58586746,-0.007337876,0.5321859,0.54534996,-0.07774709,0.52219665,0.65452737,-0.06860934,0.50881827,0.7278676,-0.03964066,0.5795436,0.6130213,-0.018796759,0.59615177,0.56578374,-0.061074454,0.5788288,0.6393325,-0.04528503,0.5566869,0.6905586,-0.019353425,0
0.52547836,0.80927265,-7.8719677e-07,0.4358213,0.75143385,-0.04390918,0.3833806,0.6265132,-0.05190023,0.36990753,0.52713364,-0.058308747,0.35019746,0.45562455,-0.05729954,0.43655646,0.5585334,0.005767586,0.4665413,0.50077164,-0.039111946,0.47739586,0.5788416,-0.06629141,0.4790355,0.64247525,-0.07441079,0.50060934,0.5685531,0.015529506,0.53127575,0.5155978,-0.040945683,0.5274029,0.6130687,-0.05983315,0.51920384,0.6809382,-0.055032652,0.55074775,0.5884273,0.0153594,0.5812706,0.54923904,-0.042416338,0.562571,0.6375278,-0.039636776,0.5449127,0.7004043,-0.017424675,0.592892,0.6099022,0.012541783,0.620179,0.5697359,-0.020994838,0.602631,0.6273798,-0.012034213,0.5846025,0.67046005,0.007252226,0
0.52892804,0.8079129,-2.7446535e-07,0.48094767,0.74297535,-0.12172676,0.4486865,0.6433736,-0.15341555,0.43711033,0.5491909,-0.16443577,0.40596035,0.4716251,-0.16264172,0.4138676,0.5658435,-0.038740695,0.47437394,0.5108415,-0.10305102,0.50746286,0.57539356,-0.14444475,0.5157176,0.62719035,-0.15661353,0.4757129,0.56761074,0.017909296,0.5404287,0.51307636,-0.058952734,0.5583363,0.6072915,-0.09365822,0.5502472,0.6723042,-0.09277258,0.53369236,0.5757709,0.056716796,0.592267,0.54350954,-0.023947282,0.59010637,0.6337845,-0.046667542,0.5698632,0.68916523,-0.033700913,0.5802914,0.58134097,0.08806075,0.62444526,0.5659808,0.034565695,0.6135221,0.63394153,0.017967777,0.59156716,0.67569107,0.024186593,0
0.49206978,0.7784612,-1.0133456e-06,0.39672756,0.72500694,-0.015024814,0.34616265,0.62688404,-0.017182967,0.33506033,0.54324424,-0.025943043,0.3155011,0.47753316,-0.03082705,0.4010744,0.56450725,0.027840953,0.38055563,0.5091127,-0.016233848,0.38862205,0.57188815,-0.044946026,0.3991589,0.62704736,-0.054552555,0.45686316,0.56762165,0.018637244,0.43478057,0.5189486,-0.032298304,0.439393,0.6044601,-0.05119223,0.4476879,0.6677381,-0.048081856,0.5117633,0.57719105,0.0009306997,0.48875302,0.5338048,-0.050300386,0.48338643,0.6217528,-0.04437161,0.48539078,0.6850083,-0.022001095,0.569227,0.5931781,-0.01821854,0.5436845,0.5455893,-0.04824505,0.52979285,0.6019378,-0.03601644,0.527858,0.64829576,-0.01541735,0
0.4923219,0.86226135,-8.405039e-07,0.37781072,0.80311656,-0.05551256,0.306404,0.66904116,-0.06622787,0.28751484,0.55607194,-0.07366408,0.2717047,0.4736931,-0.07193355,0.3642614,0.59171236,-0.005173732,0.38333523,0.5250374,-0.076263726,0.39965367,0.6028788,-0.117859334,0.40264714,0.6752734,-0.13206147,0.44995618,0.5857716,0.0035968216,0.45943737,0.5247164,-0.08975027,0.46378836,0.64372313,-0.11924195,0.46549317,0.728232,-0.11214913,0.5219648,0.6012789,-0.00015872729,0.5342219,0.5555708,-0.09389262,0.5234527,0.6737458,-0.08499199,0.513545,0.75628114,-0.04737711,0.58584327,0.62575984,-0.007085314,0.5991817,0.57196164,-0.066490516,0.58492255,0.6523988,-0.052332636,0.56512153,0.70814085,-0.02153664,0
0.48518544,0.81365323,-7.562429e-07,0.58454484,0.74836737,-0.040636465,0.6444316,0.6443281,-0.05048055,0.664024,0.5428155,-0.060530372,0.6861228,0.4634384,-0.06515997,0.59442455,0.57170826,-0.00020752074,0.5911315,0.5122392,-0.057163376,0.56993073,0.58261704,-0.08772554,0.5614292,0.64454603,-0.09461284,0.5308182,0.5764403,0.005638779,0.51873034,0.5278051,-0.065196194,0.50963897,0.62436926,-0.0844329,0.5156325,0.6966718,-0.076388545,0.47128457,0.58736366,0.0001644151,0.4552197,0.5548028,-0.07014914,0.46436954,0.6487518,-0.06576028,0.48309064,0.7138354,-0.0387812,0.41235483,0.6027226,-0.008044608,0.4016952,0.5579693,-0.05022863,0.41378143,0.6200801,-0.042199835,0.43122157,0.6651741,-0.021127569,0
0.5044983,0.79879177,-6.54941e-07,0.60367984,0.74047184,-0.031156216,0.6633536,0.6292857,-0.03414396,0.67512226,0.53599226,-0.038706798,0.69892126,0.46753708,-0.03833386,0.6047379,0.56562686,0.008717365,0.6235968,0.51076794,-0.039362572,0.60690415,0.5823181,-0.06513427,0.59274495,0.6421522,-0.070145614,0.54485685,0.57023126,0.010777685,0.5592225,0.52093494,-0.048082933,0.5524429,0.6154583,-0.06361203,0.54970723,0.6874611,-0.05492288,0.4855011,0.58184576,0.0029365786,0.49630564,0.54557484,-0.058439907,0.5044486,0.6423393,-0.05217112,0.5107213,0.7097159,-0.025775164,0.42335778,0.5975968,-0.006912312,0.43932065,0.5547127,-0.04484588,0.45343894,0.61674476,-0.03471748,0.4603228,0.6615593,-0.013138234,0
0.51191723,0.8167707,-3.90246e-07,0.6144383,0.7609102,-0.032360394,0.67515576,0.6441848,-0.035264384,0.68649757,0.54552066,-0.039812762,0.70735615,0.47051606,-0.038793128,0.6051592,0.57352257,0.0054177553,0.63468546,0.5116217,-0.04590979,0.6242182,0.58650553,-0.06993162,0.61018103,0.6538142,-0.072565764,0.5454845,0.57975453,0.0058284984,0.57186514,0.51942664,-0.059240732,0.5681714,0.62210786,-0.07552966,0.56078774,0.700468,-0.065646335,0.48306912,0.5924134,-0.0038055172,0.506137,0.5444163,-0.073978096,0.5165914,0.6508646,-0.06793737,0.5182691,0.7258956,-0.03917293,0.41382688,0.60994416,-0.014996328,0.44447538,0.56044936,-0.061419103,0.4642272,0.6293477,-0.053029884,0.4710164,0.6832295,-0.030963236,0
0.50440574,0.8480706,-1.1166273e-06,0.3995737,0.77843964,-0.030393241,0.33784866,0.65729797,-0.039296616,0.31474006,0.5568054,-0.052808125,0.29444554,0.47469282,-0.06001174,0.40028557,0.5830879,0.015203394,0.39001402,0.51640975,-0.04211472,0.40064067,0.59397143,-0.07770872,0.40812302,0.66282713,-0.089866035,0.46981752,0.5892062,0.010013336,0.45604178,0.5336011,-0.05749437,0.4582406,0.636083,-0.08183708,0.46157202,0.7141533,-0.07916428,0.5357697,0.60525876,-0.005835781,0.5240609,0.55843735,-0.07365986,0.51160574,0.66054606,-0.069412,0.50505674,0.7375257,-0.043954886,0.60067445,0.6281049,-0.023893524,0.5913034,0.57261366,-0.06475151,0.56950766,0.63752776,-0.0538289,0.55424994,0.6939724,-0.0316372,0
0.5318594,0.85622805,-6.080125e-07,0.45562974,0.8021743,-0.07688416,0.4041544,0.6970502,-0.0963184,0.38193697,0.59164727,-0.10804852,0.36325008,0.5096537,-0.11030956,0.41475403,0.602674,-0.00047523397,0.4543017,0.53545284,-0.052561633,0.4780276,0.6082712,-0.08419979,0.47846708,0.664993,-0.09336729,0.4785471,0.5974236,0.026278159,0.5216528,0.53306186,-0.035149567,0.5280445,0.6414618,-0.057129763,0.5175532,0.7045398,-0.050602987,0.5344008,0.60722685,0.038607758,0.58005,0.5561044,-0.033337183,0.56828254,0.66319513,-0.036883317,0.55054235,0.7290292,-0.012478073,0.5830363,0.6254335,0.046083104,0.62030137,0.5801877,-0.0038657014,0.6086054,0.64912677,-0.002655589,0.5895498,0.69783723,0.016970621,0
0.520704,0.86186624,-6.5208144e-07,0.6320997,0.78510326,-0.033151023,0.6903124,0.65632445,-0.039908804,0.7007134,0.5506839,-0.049642622,0.72145575,0.46470094,-0.052026276,0.6136942,0.5711421,0.0041894335,0.66149086,0.5278856,-0.051834133,0.6498293,0.6127383,-0.07857594,0.6308537,0.68061996,-0.083298564,0.5452768,0.5771926,0.002754297,0.59909767,0.53744507,-0.0637744,0.59164304,0.6493899,-0.07656049,0.581498,0.73072034,-0.06605787,0.47954834,0.5905412,-0.009849459,0.53603315,0.5631928,-0.08117774,0.5394749,0.67776054,-0.070227146,0.53413945,0.75469255,-0.039207533,0.41147557,0.61015207,-0.024776433,0.46742332,0.57510924,-0.06946172,0.4834653,0.6505365,-0.05729636,0.48340976,0.7024014,-0.033656064,0
